year,stock,source,target,holder,location,market,group,is_coreSource,name
2016,1907,瑞鵬工程股份有限公司,元太科技工業股份有限公司,0.002,台灣,上市,G1907,0,永豐餘華紙集團
2016,1907,瑞鵬工程股份有限公司,台灣基因科技股份有限公司,0.007,台灣,上市,G1907,0,永豐餘華紙集團
2016,1907,瑞鵬工程股份有限公司,永謜紙器股份有限公司,0.0007,台灣,上市,G1907,0,永豐餘華紙集團
2016,1907,瑞鵬工程股份有限公司,申豐特用應材股份有限公司,0,台灣,上市,G1907,0,永豐餘華紙集團
2016,5349,瑞鵬工程股份有限公司,先豐通訊股份有限公司,,,上櫃,G1907,0,永豐餘華紙集團
2016,1907,瑞鵬工程股份有限公司,品冠紙業股份有限公司,0.0003,台灣,上市,G1907,0,永豐餘華紙集團
2016,1905,廣東鼎豐紙業公司,肇慶鼎豐林業公司,0.663,china,上市,G1907,0,永豐餘華紙集團
2016,1907,漢唐管理顧問股份有限公司,永豐餘投資控股股份有限公司,,,上市,G1907,0,永豐餘華紙集團
2016,5349,鑽豐科技股份有限公司,頎晶科技股份有限公司,0.0773,台灣,上櫃,G1907,0,永豐餘華紙集團
2016,5349,鑽豐科技股份有限公司,億豐光電股份有限公司,1,台灣,上櫃,G1907,0,永豐餘華紙集團
2016,2884,"Transound Electronics Co., Ltd.",東莞泉聲電子有限公司,0.034,china,上市,G2884,0,玉山金控集團
2016,2884,上立汽車股份有限公司,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,山立通運股份有限公司,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,山盟投資股份有限公司,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,玉山金融控股股份有限公司,玉山保險經紀人股份有限公司,0,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山金融控股股份有限公司,玉山商業銀行股份有限公司,1,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山金融控股股份有限公司,玉山創業投資股份有限公司,1,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山商業銀行股份有限公司,玉山綜合證券股份有限公司,1,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山商業銀行股份有限公司,玉山銀行(中國)有限公司,1,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山商業銀行股份有限公司,金財通商務科技服務股份有限公司,0.6167,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山商業銀行股份有限公司,義大利商意大利聯合商業銀行股份有限公司Banca Intesa Banca Commerciale Italiana S.p.A. (簡稱IntesaBc),0.75,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山創業投資股份有限公司,金財通商務科技服務股份有限公司,0.024,不明,上市,G2884,0,玉山金控集團
2016,2884,玉山綜合證券股份有限公司,玉山證券投資顧問股份有限公司,1,不明,上市,G2884,0,玉山金控集團
2016,2884,再投資大陸公司,玉山銀行東莞分行,0,china,上市,G2884,0,玉山金控集團
2016,2884,財團法人玉山文教基金會,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,財團法人玉山志工社會福利慈善事業基金會,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,新東陽股份有限公司,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,2884,義大利商意大利聯合商業銀行股份有限公司Banca Intesa Banca Commerciale Italiana S.p.A. (簡稱IntesaBc),"URE Land Holding Co., Ltd.",0.9,不明,上市,G2884,0,玉山金控集團
2016,2884,福園投資股份有限公司,玉山金融控股股份有限公司,,,上市,G2884,0,玉山金控集團
2016,3406,GLOBALIZE INTERNATIONAL LTD.,玉晶光電(廈門)有限公司,1,china,上市,G3406,0,玉晶光集團
2016,3406,GLOBALIZE INTERNATIONAL LTD.,立晶光電(廈門)有限公司,0.8044,china,上市,G3406,0,玉晶光集團
2016,3406,GLOBALIZE INTERNATIONAL LTD.,瀋陽立晶光電有限公司,0.7,china,上市,G3406,0,玉晶光集團
2016,3406,玉晶光電(廈門)有限公司,廈門祥盛特種玻璃有限公司,1,china,上市,G3406,0,玉晶光集團
2016,3406,玉晶光電股份有限公司,"GENIUS ELECTRONIC OPTICAL CO., LTD.",1,英屬維京群島,上市,G3406,1,玉晶光集團
2016,3406,玉晶光電股份有限公司,GLOBALIZE INTERNATIONAL LTD.,1,英屬維京群島,上市,G3406,1,玉晶光集團
2016,3406,玉晶光電股份有限公司,九驊科技股份有限公司,1,台灣,上市,G3406,1,玉晶光集團
2016,6567,"HealthBaby Biotech(Hong Kong)Co.,Limited",生控基因疫苗股份有限公司,,,興櫃,G6479,0,生控集團
2016,6567,生控基因疫苗股份有限公司,Thevax Genetics Vaccine Asia Corp.,1,不明,興櫃,G6479,1,生控集團
2016,6567,生控基因疫苗股份有限公司,THEVAX GENETICS VACCINE USA. INC.,1,美國,興櫃,G6479,1,生控集團
2016,6567,瑞安大藥廠股份有限公司,生控基因疫苗股份有限公司,,,興櫃,G6479,0,生控集團
2016,1720,"Standard Pharmaceutical Co., Ltd.",江蘇生達生技醫藥有限公司,1,china,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,"STANDARD CHEM. & PHARM.PHILIPPINES,INC.",1,菲律賓,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,"Standard Pharmaceutical Co., Ltd.",1,薩摩亞,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,升訊網路科技股份有限公司,1,台灣,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,生展生物科技股份有限公司,0.4727,台灣,上市,G1720,1,生達化學集團
2016,1720,生達化學製藥股份有限公司,佳生投資股份有限公司,1,台灣,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,怡發科技股份有限公司,0.8458,台灣,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,盈盈生技製藥股份有限公司,0.9317,台灣,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,勝霖藥品股份有限公司,0.331,台灣,上市,G1720,0,生達化學集團
2016,1720,生達化學製藥股份有限公司,端強實業股份有限公司,0.9072,台灣,上市,G1720,0,生達化學集團
2016,1720,江蘇生達生技醫藥有限公司,江蘇達亞生技醫藥有限公司,0.55,china,上市,G1720,0,生達化學集團
2016,1720,佳生投資股份有限公司,"SANTOS BIOTECHINDUSTRIES, INC.",1,美國,上市,G1720,0,生達化學集團
2016,1720,怡發科技股份有限公司,CNH TECHNOLOGIES INC.,0.356,美國,上市,G1720,0,生達化學集團
2016,1720,財團法人范道南文教基金會,生達化學製藥股份有限公司,,,上市,G1720,0,生達化學集團
2016,3455,UTECHZONE GLOBAL CORP.,Amaze Holdings Limited,0.45,英屬維京群島,上櫃,G3455,0,由田集團
2016,3455,UTECHZONE GLOBAL CORP.,由田信息技術(上海)有限公司,1,china,上櫃,G3455,0,由田集團
2016,3455,UTECHZONE GLOBAL CORP.,北京奇卓慧視科技有限公司,0.45,china,上櫃,G3455,0,由田集團
2016,3455,上海星朋晶信息技術有限公司,上海滬萬智能科技有限公司,0.4,china,上櫃,G3455,0,由田集團
2016,3455,由田信息技術(上海)有限公司,上海星朋晶信息技術有限公司,1,china,上櫃,G3455,0,由田集團
2016,3455,由田新技股份有限公司,UTECHZONE GLOBAL CORP.,1,英屬維京群島,上櫃,G3455,1,由田集團
2016,3455,由田新技股份有限公司,科吉凱亞股份有限公司,1,台灣,上櫃,G3455,1,由田集團
2016,3455,由田新技股份有限公司,學文科技股份有限公司,0.48,台灣,上櫃,G3455,1,由田集團
2016,8401,BAISHA HOLDING (SAMOA) INC.,上海白紗紙品印刷有限公司,1,china,上櫃,G8401,0,白紗科技集團
2016,8401,BS INTERNATIONAL (SAMOA) INC.,BAISHA HOLDING (SAMOA) INC.,1,薩摩亞,上櫃,G8401,0,白紗科技集團
2016,8401,白紗科技印刷股份有限公司,BS INTERNATIONAL (SAMOA) INC.,1,薩摩亞,上櫃,G8401,1,白紗科技集團
2016,3026,"Everplus Material Co., Ltd.","Everplus Planning Co., Ltd.",0.75,日本,上市,G3026,0,禾伸堂禾生技集團
2016,4194,Global Search Holdings Ltd.,Aihol Corporation,1,美國,興櫃,G3026,0,禾伸堂禾生技集團
2016,4194,Global Search Holdings Ltd.,"Holy Stone Biotech Co., Ltd.",1,英國,興櫃,G3026,0,禾伸堂禾生技集團
2016,3026,Green Glory Holdings Ltd.,Holystone (Europe) Ltd.,1,英國,上市,G3026,0,禾伸堂禾生技集團
2016,3026,Green Glory Holdings Ltd.,Milestone Global Technology Ltd.,1,美國,上市,G3026,0,禾伸堂禾生技集團
2016,3026,Green Glory Holdings Ltd.,立奇國際貿易(上海)公司,1,china,上市,G3026,0,禾伸堂禾生技集團
2016,3556,"HAV Co., Ltd.",上海嘉映微電子有限公司,1,china,上櫃,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.","Everplus Material Co., Ltd.",1,日本,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.",Green Glory Holdings Ltd.,1,薩摩亞,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.",Holy Stone Holdings (Singapore) Pte. Ltd,1,新加坡,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.","Holy Stone Investments Co., Ltd.",1,香港,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.",Holypaq Corporation,1,開曼群島,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Holdings Co., Ltd.","Mayatek Co., Ltd.",1,貝里斯,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Investments Co., Ltd.",禾伸堂國際貿易(上海)有限公司,1,china,上市,G3026,0,禾伸堂禾生技集團
2016,3026,"Holy Stone Investments Co., Ltd.",禾琦商貿(上海)有限公司,1,china,上市,G3026,0,禾伸堂禾生技集團
2016,3556,Tiger Glory Limited,"Empia Technology, Inc.",1,美國,上櫃,G3026,0,禾伸堂禾生技集團
2016,3026,大賀智聯網股份有限公司,禾伸堂生技股份有限公司,0.0001,台灣,上市,G3026,0,禾伸堂禾生技集團
2016,3026,友禾投資股份有限公司,禾伸堂生技股份有限公司,0.3163,台灣,上市,G3026,0,禾伸堂禾生技集團
2016,3556,友禾投資股份有限公司,禾瑞亞科技股份有限公司,,,上櫃,G3026,0,禾伸堂禾生技集團
2016,4194,禾伸堂生技股份有限公司,Global Search Holdings Ltd.,1,薩摩亞,興櫃,G3026,0,禾伸堂禾生技集團
2016,4194,禾伸堂生技股份有限公司,MDT INT'L SA,1,瑞士,興櫃,G3026,0,禾伸堂禾生技集團
2016,3026,禾伸堂企業股份有限公司,"Holy Stone Holdings Co., Ltd.",1,薩摩亞,上市,G3026,1,禾伸堂禾生技集團
2016,3026,禾伸堂企業股份有限公司,友禾投資股份有限公司,0.5769,台灣,上市,G3026,1,禾伸堂禾生技集團
2016,3026,禾伸堂企業股份有限公司,禾伸堂企業香港有限公司,1,香港,上市,G3026,1,禾伸堂禾生技集團
2016,3026,禾伸堂企業股份有限公司,禾茂電股份有限公司,1,台灣,上市,G3026,1,禾伸堂禾生技集團
2016,3026,禾伸堂企業股份有限公司,榮展投資股份有限公司,1,台灣,上市,G3026,1,禾伸堂禾生技集團
2016,3556,禾瑞亞科技股份有限公司,禾麟數碼科技股份有限公司,0.6494,台灣,上櫃,G3026,1,禾伸堂禾生技集團
2016,3556,禾麟數碼科技股份有限公司,"HAV Co., Ltd.",1,薩摩亞,上櫃,G3026,0,禾伸堂禾生技集團
2016,3556,禾麟數碼科技股份有限公司,Tiger Glory Limited,1,薩摩亞,上櫃,G3026,0,禾伸堂禾生技集團
2016,3026,羚田投資股份有限公司,禾伸堂企業股份有限公司,,,上市,G3026,0,禾伸堂禾生技集團
2016,3556,隆格投資股份有限公司,禾瑞亞科技股份有限公司,,,上櫃,G3026,0,禾伸堂禾生技集團
2016,3026,榮展投資股份有限公司,大賀智聯網股份有限公司,0.7,台灣,上市,G3026,0,禾伸堂禾生技集團
2016,3026,榮展投資股份有限公司,禾伸堂生技股份有限公司,0.0335,台灣,上市,G3026,0,禾伸堂禾生技集團
2016,6158,P-TWO BVI,蘇州達昌電子科技,1,china,上櫃,G6158,0,禾昌集團
2016,6158,P-TWO Mauritius,深圳禾昌興業電子,1,china,上櫃,G6158,0,禾昌集團
2016,6158,禾昌興業股份有限公司,P-TWO BVI,1,英屬維京群島,上櫃,G6158,0,禾昌集團
2016,6158,禾昌興業股份有限公司,P-TWO Mauritius,1,模里西斯,上櫃,G6158,0,禾昌集團
2016,5283,禾聯碩股份有限公司,台灣電器股份有限公司,1,台灣,興櫃,G5283,1,禾聯碩集團
2016,5283,禾聯碩股份有限公司,協盛投資股份有限公司,0,台灣,興櫃,G5283,1,禾聯碩集團
2016,5283,禾聯碩股份有限公司,臺灣格力股份有限公司,0.2727,台灣,興櫃,G5283,1,禾聯碩集團
2016,5283,禾聯碩股份有限公司,聯碩電器股份有限公司,1,台灣,興櫃,G5283,1,禾聯碩集團
2016,1626,艾美特(開曼)國際有限公司,艾美特國際控股有限公司,1,英屬維京群島,上市,G1626,1,艾美特-KY集團
2016,1626,艾美特中國國際有限公司,艾美特電器(深圳)有限公司,1,china,上市,G1626,0,艾美特-KY集團
2016,1626,艾美特中國國際有限公司,威昂發展有限公司,1,香港,上市,G1626,0,艾美特-KY集團
2016,1626,艾美特國際控股有限公司,艾美特中國國際有限公司,1,英屬維京群島,上市,G1626,0,艾美特-KY集團
2016,1626,艾美特電器(深圳)有限公司,浙江艾美特電器銷售有限公司,0.4,china,上市,G1626,0,艾美特-KY集團
2016,1626,艾美特電器(深圳)有限公司,深圳艾美特科技股份有限公司,0.51,china,上市,G1626,0,艾美特-KY集團
2016,1626,威昂發展有限公司,Airmate Europe LLC.,0,法國,上市,G1626,0,艾美特-KY集團
2016,1626,威昂發展有限公司,艾美特電器(九江)有限公司,1,china,上市,G1626,0,艾美特-KY集團
2016,1626,深圳艾美特,艾美特電器(九江)有限公司,1,china,上市,G1626,0,艾美特-KY集團
2016,3646,Team Advantage International Limited,偉鼎有限公司,1,香港,上櫃,G3646,0,艾恩特集團
2016,3646,Team Advantage International Limited,眾智國際公司,1,薩摩亞,上櫃,G3646,0,艾恩特集團
2016,3646,艾恩特精密工業股份有限公司,Team Advantage International Limited,1,薩摩亞,上櫃,G3646,1,艾恩特集團
2016,3646,偉鼎有限公司,ANT Precision Mexico,1,墨西哥,上櫃,G3646,0,艾恩特集團
2016,3646,眾智國際公司,立信杰(東莞)精密模具製造公司,1,china,上櫃,G3646,0,艾恩特集團
2016,3646,眾智國際公司,東莞立信成貿易有限公司,1,china,上櫃,G3646,0,艾恩特集團
2016,6204,ALPHA INTERNATIONAL (B.V.I) CAPITAL LTD.,HONG KONG ALPHA COMPANY LTD.,1,香港,上櫃,G6204,0,艾華電子集團
2016,6204,ALPHA INTERNATIONAL (B.V.I) CAPITAL LTD.,東莞士華電子有限公司,1,china,上櫃,G6204,0,艾華電子集團
2016,6204,HONG KONG ALPHA COMPANY LTD.,東莞艾華電子有限公司,1,china,上櫃,G6204,0,艾華電子集團
2016,6204,台灣艾華電子工業股份有限公司,ALPHA INTERNATIONAL (B.V.I) CAPITAL LTD.,1,英屬維京群島,上櫃,G6204,1,艾華電子集團
2016,6204,旭黃投資股份有限公司,台灣艾華電子工業股份有限公司,,,上櫃,G6204,0,艾華電子集團
2016,6204,有翔投資股份有限公司,台灣艾華電子工業股份有限公司,,,上櫃,G6204,0,艾華電子集團
2016,3591,Best Led Corporation,揚州艾笛森光電有限公司,1,china,上市,G3591,0,艾笛森集團
2016,3591,Best Opto Corporation,Best Led Corporation,1,薩摩亞,上市,G3591,0,艾笛森集團
2016,3591,Best Opto Corporation,揚州雷笛森貿易有限公司,1,china,上市,G3591,0,艾笛森集團
2016,3591,Edison-Litek Opto Corporation Limited,揚州艾特光電有限公司,1,china,上市,G3591,0,艾笛森集團
2016,3591,"Led Plus Co., Ltd.",東莞達文西光電有限公司,1,china,上市,G3591,0,艾笛森集團
2016,3591,Ledison Opto Corporation,東莞艾笛森光電有限公司,1,china,上市,G3591,0,艾笛森集團
2016,3591,"Smart LED Holdings Co., Ltd.","China Bond Holdings Co., Ltd.",1,薩摩亞,上市,G3591,0,艾笛森集團
2016,3591,久元電子股份有限公司,艾笛森光電股份有限公司,,,上市,G3591,0,艾笛森集團
2016,3591,艾笛森光電股份有限公司,Best Opto Corporation,1,薩摩亞,上市,G3591,1,艾笛森集團
2016,3591,艾笛森光電股份有限公司,Edison Opto Corporation,1,薩摩亞,上市,G3591,1,艾笛森集團
2016,3591,艾笛森光電股份有限公司,Edison-Litek Opto Corporation Limited,0.6197,香港,上市,G3591,1,艾笛森集團
2016,3591,艾笛森光電股份有限公司,Ledison Opto Corporation,1,薩摩亞,上市,G3591,1,艾笛森集團
2016,3591,艾笛森光電股份有限公司,艾發投資股份有限公司,1,台灣,上市,G3591,1,艾笛森集團
2016,3591,艾發投資股份有限公司,Edison Opto Europe GmbH,1,德國,上市,G3591,0,艾笛森集團
2016,3591,艾發投資股份有限公司,Edison Opto USA Corporation,0.55,美國,上市,G3591,0,艾笛森集團
2016,3591,艾發投資股份有限公司,琉明斯光電科技股份有限公司,0.9206,台灣,上市,G3591,0,艾笛森集團
2016,3591,艾發投資股份有限公司,達文西光電股份有限公司,1,台灣,上市,G3591,0,艾笛森集團
2016,3591,艾發投資股份有限公司,雷笛揚照明股份有限公司,0.6034,台灣,上市,G3591,0,艾笛森集團
2016,3591,琉明斯光電科技股份有限公司,"Smart LED Holdings Co., Ltd.",1,英屬維京群島,上市,G3591,0,艾笛森集團
2016,3591,鉅基投資開發股份有限公司,艾笛森光電股份有限公司,,,上市,G3591,0,艾笛森集團
2016,3591,雷笛揚照明股份有限公司,"Led Plus Co., Ltd.",1,不明,上市,G3591,0,艾笛森集團
2016,3591,雷笛揚照明股份有限公司,Led Plus Limited,1,薩摩亞,上市,G3591,0,艾笛森集團
2016,3591,緯鑫投資有限公司,艾笛森光電股份有限公司,,,上市,G3591,0,艾笛森集團
2016,8927,北基國際股份有限公司,三陸加油站股份有限公司,1,不明,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,大成加油站有限公司,0,不明,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,中華太子加油站股份有限公司,1,不明,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,北基國際開發實業股份有限公司,0.49,台灣,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,北極星能源股份有限公司,0.94,台灣,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,遠見加油站有限公司,0,不明,上櫃,G8927,1,北基集團
2016,8927,北基國際股份有限公司,聯合太子國際股份有限公司,1,不明,上櫃,G8927,1,北基集團
2016,8927,高雄汽車客運股份有限公司,北基國際股份有限公司,,,上櫃,G8927,0,北基集團
2016,6550,Moral Star International Limited,北極星藥業集團股份有限公司,,,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,Saif Partners IV.L.P.,北極星藥業集團股份有限公司,,,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,TDW Group,"DesigneRx Pharmaceuticals, Inc.",1,美國,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,TDW Group,TDW HK Limited,1,香港,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,TDW Group,瑞華新藥研發股份有限公司,1,台灣,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,TDW HK Limited,迪瑞生物醫藥科技(上海)有限公司,1,china,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,TDW HK Limited,迪瑞藥業(成都)有限公司,1,china,興櫃,G6550,0,北極星藥業-KY集團
2016,6550,北極星藥業集團股份有限公司,DesigneRx Europe Limited,1,英國,興櫃,G6550,1,北極星藥業-KY集團
2016,6550,北極星藥業集團股份有限公司,Polaris Group Korea Limited,1,南韓,興櫃,G6550,1,北極星藥業-KY集團
2016,6550,北極星藥業集團股份有限公司,"Polaris Pharmaceuticals, Inc.",1,美國,興櫃,G6550,1,北極星藥業-KY集團
2016,6550,北極星藥業集團股份有限公司,TDW Group,1,開曼群島,興櫃,G6550,1,北極星藥業-KY集團
2016,9971,Chin Yee International Development,晉一化工科技(無錫)有限公司,0.5,china,公開發行,G9971,0,立大開發集團
2016,9971,"Glorious International Co., Ltd.",統來國際貿易(上海)有限公司,1,china,公開發行,G9971,0,立大開發集團
2016,9971,"Litsudye International Co., Ltd.",Chin Yee International Development,0.43,汶萊,公開發行,G9971,0,立大開發集團
2016,9971,"Litsudye International Co., Ltd.",S.J.E.H. Co. Limited,0.4604,香港,公開發行,G9971,0,立大開發集團
2016,9971,"Litsudye International Co., Ltd.",S.J.H.I. Co. Limited,0.45,香港,公開發行,G9971,0,立大開發集團
2016,9971,"Litsudye International Co., Ltd.",廈高金屬工業(廈門)有限公司,0.5933,不明,公開發行,G9971,0,立大開發集團
2016,9971,S.J.H.I. Co. Limited,中日電熱(廈門)有限公司,1,china,公開發行,G9971,0,立大開發集團
2016,9971,S.J.H.I. Co. Limited,中台電熱(深圳)有限公司,1,china,公開發行,G9971,0,立大開發集團
2016,9971,"Wiseman International Co., Ltd.",廣州立大樹脂有限公司,0.49,china,公開發行,G9971,0,立大開發集團
2016,9971,久聯化學工業(香港)股份有限公司,久聯化學工業(上海)有限公司,1,china,公開發行,G9971,0,立大開發集團
2016,9971,久聯化學工業股份有限公司,久聯化學工業(香港)股份有限公司,1,香港,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,S.J.E.H. Co. Limited,0.05,香港,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,S.J.H. (BVI) Company Limited,1,英屬維京群島,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,S.J.H. (INC) Company Limited,1,美國,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,S.J.H. (JAPAN) Company Limited,0.4813,日本,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,S.J.H.I. Co. Limited,0.4375,香港,公開發行,G9971,0,立大開發集團
2016,9971,中日電熱股份有限公司,廈高金屬工業(廈門)有限公司,0.5933,不明,公開發行,G9971,0,立大開發集團
2016,9971,立大化工股份有限公司,"Wiseman International Co., Ltd.",1,英屬維京群島,公開發行,G9971,0,立大開發集團
2016,9971,立大貿易股份有限公司,"Glorious International Co., Ltd.",1,汶萊,公開發行,G9971,0,立大開發集團
2016,9971,立大貿易股份有限公司,Lidye Vietnam International Trading,1,越南,公開發行,G9971,0,立大開發集團
2016,9971,立大開發投資股份有限公司,"Litsudye International Co., Ltd.",1,英屬維京群島,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,久好企業股份有限公司,0.35,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,久聯化學工業股份有限公司,0.811,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,中日電熱股份有限公司,0.7423,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,立大化工股份有限公司,0.49,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,立大貿易股份有限公司,1,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,立松化工股份有限公司,0.45,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,立業貿易股份有限公司,0.9,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,立農化學股份有限公司,1,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,好福合纖股份有限公司,0.2,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,晉一化工股份有限公司,0.5,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立大開發投資股份有限公司,穩好高分子化學工業股份有限公司,0.3061,台灣,公開發行,G9971,1,立大開發集團
2016,9971,立業貿易股份有限公司,立派食品企業股份有限公司,1,台灣,公開發行,G9971,0,立大開發集團
2016,9971,晉一化工股份有限公司,Chin Yee International Development,0.14,汶萊,公開發行,G9971,0,立大開發集團
2016,5229,Hwa Deng Investments (BVI) Limited,榮登電子塑膠有限公司,1,china,興櫃,G5229,0,立宇高新集團
2016,5229,Shisong Investments (Samoa) Limited,蘇州瑞登科技有限公司,1,china,興櫃,G5229,0,立宇高新集團
2016,5229,立宇高新科技股份有限公司,Hwa Deng Investments (BVI) Limited,1,英屬維京群島,興櫃,G5229,1,立宇高新集團
2016,5229,立宇高新科技股份有限公司,旭松投資股份有限公司,1,台灣,興櫃,G5229,1,立宇高新集團
2016,5229,立宇高新科技股份有限公司,隆登電子科技(深圳)有限公司,1,china,興櫃,G5229,1,立宇高新集團
2016,5229,旭松投資股份有限公司,Shisong Investments (Samoa) Limited,1,薩摩亞,興櫃,G5229,0,立宇高新集團
2016,5229,銓威投資股份有限公司,立宇高新科技股份有限公司,,,興櫃,G5229,0,立宇高新集團
2016,1443,LILYTEX INTERNATIONAL CORP.,昆山立益紡織有限公司,0.7821,china,上市,G1443,0,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,LILYTEX INTERNATIONAL CORP.,0.7059,英屬維京群島,上市,G1443,1,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,MIGHTY BUSINESS LTD.,1,英屬維京群島,上市,G1443,1,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,三立物流股份有限公司,0.4975,台灣,上市,G1443,0,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,立益建設事業股份有限公司,0.5546,台灣,上市,G1443,1,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,立益國際股份有限公司,0.9867,台灣,上市,G1443,1,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,強益紡織股份有限公司,0.511,台灣,上市,G1443,1,立益紡織集盛集團
2016,1443,立益紡織股份有限公司,集松實業股份有限公司,0.57,台灣,上市,G1443,1,立益紡織集盛集團
2016,1455,益盛投資股份有限公司,集盛實業股份有限公司,,,上市,G1443,0,立益紡織集盛集團
2016,1443,強益紡織股份有限公司,STAR PACIFIC SERVICES CORP.,1,英屬維京群島,上市,G1443,0,立益紡織集盛集團
2016,1455,集盛實業股份有限公司,鼎盛材料科技股份有限公司,1,台灣,上市,G1443,1,立益紡織集盛集團
2016,1455,集盛實業股份有限公司,"模里西斯ZIS Holding Co., Ltd",1,模里西斯,上市,G1443,1,立益紡織集盛集團
2016,1455,集盛實業股份有限公司,薩摩亞Nicest Int’L Trading Corp.,1,薩摩亞,上市,G1443,1,立益紡織集盛集團
2016,1455,鼎盛材料科技股份有限公司,DING SHENG MATERIAL TECHNOLOGY CORPORATION,1,美國,上市,G1443,0,立益紡織集盛集團
2016,1455,"模里西斯ZIS Holding Co., Ltd",昆山立益紡織有限公司,0.2179,china,上市,G1443,0,立益紡織集盛集團
2016,1455,薩摩亞Nicest Int’L Trading Corp.,蘇州弘又盛貿易有限公司,1,china,上市,G1443,0,立益紡織集盛集團
2016,6175,"FOREVER CO., LTD.",立敦電子科技(阿壩州)有限公司,1,china,上櫃,G2472,0,立隆電子立敦集團
2016,2472,"LIRO ELECTRONICS CO., LTD.",立隆國際實業有限公司,1,香港,上市,G2472,0,立隆電子立敦集團
2016,2472,"LIRO ELECTRONICS CO., LTD.",立隆電子(惠州)有限公司,1,china,上市,G2472,0,立隆電子立敦集團
2016,2472,"LIRO ELECTRONICS CO., LTD.",立隆電子(蘇州)有限公司,1,china,上市,G2472,0,立隆電子立敦集團
